10_SCT11_Donor-38_CD103pos_TIL_N718_S503
11_SCT11_Donor-38_CD103pos_TIL_N718_S505
12_SCT11_Donor-38_CD103pos_TIL_N718_S506
13_SCT11_Donor-38_CD103pos_TIL_N718_S507
14_SCT11_Donor-38_CD103pos_TIL_N718_S508
15_SCT11_Donor-38_CD103pos_TIL_N718_S510
16_SCT11_Donor-38_CD103pos_TIL_N718_S511
17_SCT11_Donor-38_CD103pos_TIL_N719_S502
18_SCT11_Donor-38_CD103pos_TIL_N719_S503
19_SCT11_Donor-38_CD103pos_TIL_N719_S505
1_SCT11_Donor-38_CD103pos_TIL_N716_S502
20_SCT11_Donor-38_CD103pos_TIL_N719_S506
21_SCT11_Donor-38_CD103pos_TIL_N719_S507
22_SCT11_Donor-38_CD103pos_TIL_N719_S508
23_SCT11_Donor-38_CD103pos_TIL_N719_S510
24_SCT11_Donor-38_CD103pos_TIL_N719_S511
25_SCT11_Donor-38_CD103pos_TIL_N720_S502
26_SCT11_Donor-38_CD103pos_TIL_N720_S503
27_SCT11_Donor-38_CD103pos_TIL_N720_S505
28_SCT11_Donor-38_CD103pos_TIL_N720_S506
29_SCT11_Donor-38_CD103pos_TIL_N720_S507
2_SCT11_Donor-38_CD103pos_TIL_N716_S503
30_SCT11_Donor-38_CD103pos_TIL_N720_S508
31_SCT11_Donor-38_CD103pos_TIL_N720_S510
32_SCT11_Donor-38_CD103pos_TIL_N720_S511
33_SCT11_Donor-38_CD103pos_TIL_N721_S502
34_SCT11_Donor-38_CD103pos_TIL_N721_S503
35_SCT11_Donor-38_CD103pos_TIL_N721_S505
36_SCT11_Donor-38_CD103pos_TIL_N721_S506
37_SCT11_Donor-38_CD103pos_TIL_N721_S507
38_SCT11_Donor-38_CD103pos_TIL_N721_S508
39_SCT11_Donor-38_CD103pos_TIL_N721_S510
3_SCT11_Donor-38_CD103pos_TIL_N716_S505
40_SCT11_Donor-38_CD103pos_TIL_N721_S511
41_SCT11_Donor-38_CD103pos_TIL_N722_S502
42_SCT11_Donor-38_CD103pos_TIL_N722_S503
43_SCT11_Donor-38_CD103pos_TIL_N722_S505
44_SCT11_Donor-38_CD103pos_TIL_N722_S506
45_SCT11_Donor-38_CD103pos_TIL_N722_S507
46_SCT11_Donor-38_CD103pos_TIL_N722_S508
47_SCT11_Donor-38_CD103pos_TIL_N722_S510
48_SCT11_Donor-38_CD103pos_TIL_N722_S511
49_SCT11_Donor-38_CD103pos_TIL_N723_S502
4_SCT11_Donor-38_CD103pos_TIL_N716_S506
50_SCT11_Donor-38_CD103pos_TIL_N723_S503
51_SCT11_Donor-38_CD103pos_TIL_N723_S505
52_SCT11_Donor-38_CD103pos_TIL_N723_S506
53_SCT11_Donor-38_CD103pos_TIL_N723_S507
54_SCT11_Donor-38_CD103pos_TIL_N723_S508
55_SCT11_Donor-38_CD103pos_TIL_N723_S510
56_SCT11_Donor-38_CD103pos_TIL_N723_S511
57_SCT11_Donor-38_CD103pos_TIL_N724_S502
58_SCT11_Donor-38_CD103pos_TIL_N724_S503
59_SCT11_Donor-38_CD103pos_TIL_N724_S505
5_SCT11_Donor-38_CD103pos_TIL_N716_S507
60_SCT11_Donor-38_CD103pos_TIL_N724_S506
61_SCT11_Donor-38_CD103pos_TIL_N724_S507
62_SCT11_Donor-38_CD103pos_TIL_N724_S508
63_SCT11_Donor-38_CD103pos_TIL_N724_S510
64_SCT11_Donor-38_CD103pos_TIL_N724_S511
65_SCT11_Donor-38_CD103pos_TIL_N726_S502
66_SCT11_Donor-38_CD103pos_TIL_N726_S503
67_SCT11_Donor-38_CD103pos_TIL_N726_S505
68_SCT11_Donor-38_CD103pos_TIL_N726_S506
69_SCT11_Donor-38_CD103pos_TIL_N726_S507
6_SCT11_Donor-38_CD103pos_TIL_N716_S508
70_SCT11_Donor-38_CD103pos_TIL_N726_S508
71_SCT11_Donor-38_CD103pos_TIL_N726_S510
72_SCT11_Donor-38_CD103pos_TIL_N726_S511
73_SCT11_Donor-38_CD103pos_TIL_N727_S502
74_SCT11_Donor-38_CD103pos_TIL_N727_S503
75_SCT11_Donor-38_CD103pos_TIL_N727_S505
76_SCT11_Donor-38_CD103pos_TIL_N727_S506
77_SCT11_Donor-38_CD103pos_TIL_N727_S507
78_SCT11_Donor-38_CD103pos_TIL_N727_S508
79_SCT11_Donor-38_CD103pos_TIL_N727_S510
7_SCT11_Donor-38_CD103pos_TIL_N716_S510
80_SCT11_Donor-38_CD103pos_TIL_N727_S511
81_SCT11_Donor-38_CD103pos_TIL_N728_S502
82_SCT11_Donor-38_CD103pos_TIL_N728_S503
83_SCT11_Donor-38_CD103pos_TIL_N728_S505
84_SCT11_Donor-38_CD103pos_TIL_N728_S506
85_SCT11_Donor-38_CD103pos_TIL_N728_S507
86_SCT11_Donor-38_CD103pos_TIL_N728_S508
87_SCT11_Donor-38_CD103pos_TIL_N728_S510
88_SCT11_Donor-38_CD103pos_TIL_N728_S511
89_SCT11_Donor-38_CD103pos_TIL_N729_S502
8_SCT11_Donor-38_CD103pos_TIL_N716_S511
90_SCT11_Donor-38_CD103pos_TIL_N729_S503
91_SCT11_Donor-38_CD103pos_TIL_N729_S505
92_SCT11_Donor-38_CD103pos_TIL_N729_S506
9_SCT11_Donor-38_CD103pos_TIL_N718_S502
